AnoMes,Municipio_Ibge,Municipio,Estado_Ibge,Estado,Sigla_Regiao,Regiao,VL_PagadorPF,QT_PagadorPF,VL_PagadorPJ,QT_PagadorPJ,VL_RecebedorPF,QT_RecebedorPF,VL_RecebedorPJ,QT_RecebedorPJ,QT_PES_PagadorPF,QT_PES_PagadorPJ,QT_PES_RecebedorPF,QT_PES_RecebedorPJ
202408,3161700,SÃO GONÇALO DO ABAETÉ,31,MINAS GERAIS,SE,SUDESTE,14937806.13,84891,12759099.66,9035,15053595.07,46834,8960352.53,20767,3133,253,3108,228
202310,3161700,SÃO GONÇALO DO ABAETÉ,31,MINAS GERAIS,SE,SUDESTE,10374471.16,56891,12175447.37,5805,10461115.51,33815,7470094.03,14485,2670,210,2666,210
202301,4211603,NOVA VENEZA,42,SANTA CATARINA,SU,SUL,22398778.37,73171,66466877.32,10512,24563028.93,47955,66449987.34,83081,6164,660,5791,645
202203,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,38477642.24,162960,18287715.22,12178,36634184.18,126351,16636946.74,28165,13727,823,13624,838
202204,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,9988123.82,50288,6862703.61,984,10417012.53,46785,6756521.6,2108,3677,63,4220,60
202012,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,4520988.61,10447,1694948.41,684,4798018.45,10108,1058618.13,589,3017,140,2817,177
202109,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,6309181.37,24809,3470120.78,498,5795091.28,25503,4110790.0,925,2579,41,3042,47
202506,1700350,ALIANÇA DO TOCANTINS,17,TOCANTINS,NO,NORTE,21741056.31,132104,42465573.77,4221,21914317.14,74945,32987176.9,23775,3364,156,3380,147
202204,2104107,FORTALEZA DOS NOGUEIRAS,21,MARANHÃO,NE,NORDESTE,17133600.41,69348,2143125.88,2503,16584490.88,56135,2455145.88,6940,4606,168,4486,159
202111,3161700,SÃO GONÇALO DO ABAETÉ,31,MINAS GERAIS,SE,SUDESTE,4464306.59,14524,2848498.45,1206,4116693.27,11744,3549148.35,2159,1458,110,1428,118
202505,1303502,PAUINI,13,AMAZONAS,NO,NORTE,21532616.98,197391,4369758.0,5798,18486172.04,122317,2541219.73,13382,5813,141,5437,132
202308,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,22351452.66,82921,8676703.95,5304,22884681.31,49076,9275422.38,17294,3053,145,2968,136
202306,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,70564583.37,371954,28434015.65,25393,66299334.04,256679,28944160.39,68173,19470,1125,19302,1112
202503,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,31561407.99,300004,4340416.34,5972,29226668.44,171927,4617050.87,23658,8069,169,7981,162
202210,4215075,RIQUEZA,42,SANTA CATARINA,SU,SUL,3792688.56,12472,2427287.28,1763,3422795.53,7546,2930971.46,4339,1386,165,1235,171
202205,5003256,COSTA RICA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,47995147.78,153236,50636949.68,17185,45462025.36,115240,49471713.48,40765,11992,986,11496,979
202011,3502002,ANALÂNDIA,35,SÃO PAULO,SE,SUDESTE,130842.27,277,83584.5,15,209201.42,330,49106.3,44,116,6,148,15
202312,4215075,RIQUEZA,42,SANTA CATARINA,SU,SUL,7127120.18,29008,4709540.13,3358,7466458.13,14162,5662162.32,10540,1817,207,1664,212
202110,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,2025359.7,4013,301046.13,221,1559098.36,2923,830929.41,267,626,34,537,31
202212,4215075,RIQUEZA,42,SANTA CATARINA,SU,SUL,4608434.2,15928,3010253.09,2008,4499589.57,9291,4841522.54,6226,1467,161,1304,178
202301,4113601,LOBATO,41,PARANÁ,SU,SUL,10139404.19,33661,3195973.56,3233,9722383.49,22865,2600110.65,5586,2148,171,2109,160
202407,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,121745264.78,695991,55612641.63,41503,108323068.52,397528,47065495.95,115813,22518,1355,21995,1278
202406,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,114852043.05,680325,44467524.87,38224,105645349.72,385714,38800482.68,114444,22240,1303,21877,1241
202411,4307906,FARROUPILHA,43,RIO GRANDE DO SUL,SU,SUL,260120178.55,1063909,451478473.87,129429,254719784.93,578909,511221940.28,730639,44838,5089,43156,4848
202303,3145877,ORIZÂNIA,31,MINAS GERAIS,SE,SUDESTE,6596532.88,34456,4433857.82,1711,6015258.88,23327,12315592.88,5114,2399,107,2327,101
202310,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,21869688.71,87103,8528188.98,5684,22384629.94,52126,11110191.69,16871,3077,144,3004,140
202306,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,43904681.46,218757,35541173.56,22904,42264511.67,143016,35068534.03,70424,9591,723,9345,713
202209,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,29571414.29,135231,20541038.39,15997,30053880.77,99712,21132380.56,40919,8121,621,7895,603
202209,3161700,SÃO GONÇALO DO ABAETÉ,31,MINAS GERAIS,SE,SUDESTE,7150393.32,28769,2505651.09,2381,7642825.0,20806,5361270.82,6573,2093,165,2136,170
202505,4113601,LOBATO,41,PARANÁ,SU,SUL,24184574.35,94435,9724408.13,8515,23134433.33,58157,8731411.35,25251,2948,262,2836,248
202404,3119906,CÓRREGO DO BOM JESUS,31,MINAS GERAIS,SE,SUDESTE,8551626.24,32524,3718004.03,3115,7850500.75,23226,3018528.0,6523,1746,135,1741,124
202211,3519808,ICÉM,35,SÃO PAULO,SE,SUDESTE,12908973.58,56934,4209292.44,4574,13111741.87,43935,4000124.24,8275,3577,249,3536,234
202302,1303502,PAUINI,13,AMAZONAS,NO,NORTE,6466168.8,49376,907585.61,813,5626858.79,35209,608272.38,1235,3095,76,2922,76
202402,4215075,RIQUEZA,42,SANTA CATARINA,SU,SUL,6622350.66,27328,4802343.39,3710,7227349.64,14622,5743347.6,9717,1859,216,1682,224
202304,5003256,COSTA RICA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,69098455.33,264919,76149653.22,27484,67200310.41,171248,71077595.92,80364,14526,1123,14116,1162
202103,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,1854190.23,6250,354788.16,194,1958752.3,6386,355580.06,216,1068,37,1366,39
202012,4211603,NOVA VENEZA,42,SANTA CATARINA,SU,SUL,2141762.83,3355,6546453.25,651,2461922.13,3364,6188444.31,620,1003,129,1014,160
202503,4307906,FARROUPILHA,43,RIO GRANDE DO SUL,SU,SUL,258287931.23,1102630,497033474.07,172487,253593566.44,577632,523070973.86,616529,45664,5301,43441,5143
202205,2104107,FORTALEZA DOS NOGUEIRAS,21,MARANHÃO,NE,NORDESTE,20788114.25,79940,3941214.0,3106,18478016.21,64109,6578537.25,8872,4865,163,4743,162
202305,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,45240304.04,213968,28521581.03,22627,42213232.57,141518,28351356.94,65815,9469,712,9175,686
202105,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,16123140.41,50504,10010017.46,4340,16552183.7,47719,10824825.81,6344,8085,494,7701,550
202307,3161700,SÃO GONÇALO DO ABAETÉ,31,MINAS GERAIS,SE,SUDESTE,9397410.85,48535,6077120.34,4988,9867460.43,30579,5329291.73,13291,2564,210,2547,201
202306,3519808,ICÉM,35,SÃO PAULO,SE,SUDESTE,15764118.05,74796,5331662.14,5882,15555237.34,53993,3933771.89,10517,3940,266,3876,246
202110,3519808,ICÉM,35,SÃO PAULO,SE,SUDESTE,6720659.63,27203,2178340.24,1798,7508842.05,24100,1698632.53,2755,2631,149,2560,137
202405,1700350,ALIANÇA DO TOCANTINS,17,TOCANTINS,NO,NORTE,20010942.48,109234,47440479.18,3003,19361642.84,65622,53144078.27,15753,3125,138,3173,131
202204,4113601,LOBATO,41,PARANÁ,SU,SUL,6926931.83,22279,2997078.87,2346,6911237.95,19643,2386230.77,4808,1776,164,1751,144
202207,3161700,SÃO GONÇALO DO ABAETÉ,31,MINAS GERAIS,SE,SUDESTE,6267073.21,26883,4042704.22,2624,6454360.68,20249,3962557.55,5897,1971,155,2012,155
202205,3129400,IBERTIOGA,31,MINAS GERAIS,SE,SUDESTE,3259826.27,10119,443923.72,556,3792259.6,7947,1501408.14,846,1133,73,1132,61
202408,4307906,FARROUPILHA,43,RIO GRANDE DO SUL,SU,SUL,244874828.09,992983,494548452.53,118542,238169484.09,546436,534216410.19,610324,44001,5017,42038,4758
202103,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,9765570.36,27939,6223529.18,2593,10194805.23,26831,6351107.23,3498,5346,375,5396,415
202406,4113601,LOBATO,41,PARANÁ,SU,SUL,18095069.27,72606,8237122.11,7408,17055302.14,49160,6854382.72,15687,2672,227,2573,200
202108,2605103,CUSTÓDIA,26,PERNAMBUCO,NE,NORDESTE,16039710.63,48480,18807279.46,3063,16139703.11,48431,16455631.63,3905,5735,258,6781,274
202404,2701506,CAMPO GRANDE,27,ALAGOAS,NE,NORDESTE,24935280.89,138566,1706037.48,1759,23283871.88,86417,1684584.75,4295,4297,77,4252,71
202112,4307906,FARROUPILHA,43,RIO GRANDE DO SUL,SU,SUL,98802308.12,268681,101486419.44,29356,102316501.35,216703,111058688.23,63830,27313,2764,26224,2894
202112,3119906,CÓRREGO DO BOM JESUS,31,MINAS GERAIS,SE,SUDESTE,4912435.05,11012,1938468.59,858,5017137.2,10138,1355009.67,1422,1003,67,1043,69
202211,1303502,PAUINI,13,AMAZONAS,NO,NORTE,6481493.62,43899,715200.53,736,5119983.41,31170,651055.35,1375,2819,70,2617,75
202210,2917805,JAGUARIPE,29,BAHIA,NE,NORDESTE,11975249.68,108646,1753462.94,1439,12530598.88,74476,1641016.75,2674,4451,117,4692,95
202203,4113601,LOBATO,41,PARANÁ,SU,SUL,7441509.61,21348,3018301.05,2252,7129210.99,18164,2288573.55,4603,1745,157,1712,149
202506,2515005,SÃO MIGUEL DE TAIPU,25,PARAÍBA,NE,NORDESTE,16963012.56,139738,5969351.39,4019,17335734.05,88193,3275314.1,13473,3768,93,3636,78
202108,5003256,COSTA RICA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,30186582.9,72581,23771356.4,8119,31233402.09,59745,27946088.1,14771,8711,698,8048,740
202101,2202208,CAMPO MAIOR,22,PIAUÍ,NE,NORDESTE,6249489.39,17226,1158552.64,734,5975655.99,17454,1108508.3,832,3200,147,3955,153
202303,3519808,ICÉM,35,SÃO PAULO,SE,SUDESTE,14682818.68,66746,5260710.77,5819,15230725.35,50198,4808740.09,10513,3793,265,3789,237
202408,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,70358702.37,404672,48576233.22,37822,67865017.77,228159,50800920.18,121168,11273,937,11025,885
202302,3140100,MARILAC,31,MINAS GERAIS,SE,SUDESTE,5614245.16,24577,651880.55,864,6086770.78,18843,703853.13,2938,1707,62,1742,58
202504,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,131903550.64,807328,68799038.58,46340,118959853.16,443563,59147033.44,145494,23604,1487,23055,1418
202211,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,12305884.48,96035,1954958.08,2058,12332622.93,69191,2151898.9,6872,5346,106,5441,107
202312,3161700,SÃO GONÇALO DO ABAETÉ,31,MINAS GERAIS,SE,SUDESTE,12351902.96,69617,11779840.26,5542,11769273.0,39915,10112988.77,16814,2817,224,2810,208
202201,3140100,MARILAC,31,MINAS GERAIS,SE,SUDESTE,3281791.93,11828,329423.36,477,3298254.7,10375,456719.53,936,1163,52,1157,49
202409,3502002,ANALÂNDIA,35,SÃO PAULO,SE,SUDESTE,14090305.39,68401,9205596.34,5295,13901945.73,37872,8401261.52,14505,2678,224,2615,199
202103,2701506,CAMPO GRANDE,27,ALAGOAS,NE,NORDESTE,1814781.3,3554,558757.23,103,1595424.33,3753,629657.63,99,552,18,724,17
202101,3129400,IBERTIOGA,31,MINAS GERAIS,SE,SUDESTE,779609.44,926,90456.88,67,462361.68,868,102837.35,64,254,16,264,14
202202,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,7019760.72,43939,1185501.17,1177,7278523.02,36550,1189678.26,2271,3611,82,3902,84
202407,3519808,ICÉM,35,SÃO PAULO,SE,SUDESTE,25498686.93,154568,9330267.88,10643,26096402.59,84777,8541667.15,21645,4581,329,4478,309
202302,4215075,RIQUEZA,42,SANTA CATARINA,SU,SUL,4572019.06,14574,3101899.66,1947,3843948.74,7874,3781302.65,5677,1489,161,1317,170
202102,3502002,ANALÂNDIA,35,SÃO PAULO,SE,SUDESTE,1411430.58,2887,454615.82,212,1308119.12,2897,557732.43,441,665,42,686,44
202107,3145877,ORIZÂNIA,31,MINAS GERAIS,SE,SUDESTE,1897494.0,6332,359376.94,395,2032989.44,6064,5864455.78,853,996,50,984,54
202104,1700350,ALIANÇA DO TOCANTINS,17,TOCANTINS,NO,NORTE,3562805.41,7026,1573346.72,285,2168740.21,6540,2775931.55,454,954,30,1100,40
202109,3161700,SÃO GONÇALO DO ABAETÉ,31,MINAS GERAIS,SE,SUDESTE,3375488.77,11435,1558385.62,1122,3391185.02,10149,4455329.14,1634,1326,98,1329,98
202303,1700350,ALIANÇA DO TOCANTINS,17,TOCANTINS,NO,NORTE,11527725.11,58238,13376765.6,1776,11391297.9,41491,9677366.34,8084,2705,111,2793,105
202505,1700350,ALIANÇA DO TOCANTINS,17,TOCANTINS,NO,NORTE,22556563.73,136194,48628551.1,4182,25776467.99,76290,28076290.74,23725,3341,155,3380,148
202504,3502002,ANALÂNDIA,35,SÃO PAULO,SE,SUDESTE,15545559.62,78436,17687203.36,6371,15693354.41,42334,11474854.18,17735,2831,235,2781,234
202401,4211603,NOVA VENEZA,42,SANTA CATARINA,SU,SUL,31958571.45,134932,231235442.14,15720,35204465.57,69596,245724586.58,153518,7325,808,6894,774
202401,4113601,LOBATO,41,PARANÁ,SU,SUL,14636682.58,59423,6615265.79,6113,13942920.53,36099,5443005.22,11848,2522,219,2445,206
202309,3119906,CÓRREGO DO BOM JESUS,31,MINAS GERAIS,SE,SUDESTE,6216961.19,24923,2898357.45,2134,6519191.96,19121,2335139.04,4555,1563,130,1562,118
202011,1303502,PAUINI,13,AMAZONAS,NO,NORTE,111426.83,312,3645.0,1,92975.07,311,1900.0,3,128,1,92,2
202104,3520426,ILHA COMPRIDA,35,SÃO PAULO,SE,SUDESTE,6338405.05,19230,2247320.49,1970,6647203.8,19200,1642789.9,2410,2875,246,3080,256
202209,3519808,ICÉM,35,SÃO PAULO,SE,SUDESTE,11614927.44,50463,3880879.44,4100,12811741.99,39826,3174599.27,7101,3439,242,3425,224
202502,4219507,XANXERÊ,42,SANTA CATARINA,SU,SUL,176636897.89,646232,227445605.64,81021,186916932.03,360724,236363889.36,202278,29461,4173,28757,3995
202302,3502002,ANALÂNDIA,35,SÃO PAULO,SE,SUDESTE,7558574.45,27911,4085015.69,2450,7779237.31,20159,4883374.84,5780,2136,161,2051,156
202102,3535903,PARANAPUÃ,35,SÃO PAULO,SE,SUDESTE,795786.12,1293,294746.79,104,813061.32,1348,366330.93,82,348,20,375,22
202508,3502002,ANALÂNDIA,35,SÃO PAULO,SE,SUDESTE,23359956.86,94324,8833991.24,7173,22052758.0,49411,9182856.72,19886,2937,235,2840,231
202102,4215075,RIQUEZA,42,SANTA CATARINA,SU,SUL,484290.24,735,848286.74,208,490950.72,714,875897.86,184,246,52,250,47
202303,1300607,BENJAMIN CONSTANT,13,AMAZONAS,NO,NORTE,14293805.02,89196,4118141.34,2394,15816313.53,59575,2396547.25,2010,5221,142,5434,137
202502,2701506,CAMPO GRANDE,27,ALAGOAS,NE,NORDESTE,30467796.65,144423,1768587.27,1980,27737948.14,106831,1699383.7,6329,4709,79,4644,79
202406,2701506,CAMPO GRANDE,27,ALAGOAS,NE,NORDESTE,25931976.12,142443,1762482.31,1711,23790210.88,93722,1876956.51,4724,4447,76,4346,69
202204,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,41761871.18,180748,18878550.79,12765,42395835.47,138767,18842083.35,31650,14468,867,14406,870
202203,3520426,ILHA COMPRIDA,35,SÃO PAULO,SE,SUDESTE,15625238.85,58985,5741872.81,7045,17545897.34,51538,4844661.52,10288,4844,459,4969,456
202102,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,6383299.71,17675,2721363.85,1480,6704732.44,17345,2905635.1,1690,4056,277,4208,319
202203,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,7479350.94,50661,1132747.44,1112,7954322.19,41942,1564154.85,2638,3833,84,4093,81
202505,3140100,MARILAC,31,MINAS GERAIS,SE,SUDESTE,13966781.95,73021,3477650.14,3404,16045206.48,42309,3100384.31,14233,2473,116,2455,113
202206,3161700,SÃO GONÇALO DO ABAETÉ,31,MINAS GERAIS,SE,SUDESTE,5938344.69,24897,3296191.37,2412,6568507.44,18488,3286452.65,4865,1929,149,1954,145
202501,4113601,LOBATO,41,PARANÁ,SU,SUL,18558535.27,80131,8032325.82,6322,17816942.33,45035,6944142.87,13898,2839,251,2734,226
202301,3119906,CÓRREGO DO BOM JESUS,31,MINAS GERAIS,SE,SUDESTE,5420332.14,18301,2039856.15,1545,5255984.25,14998,1687375.98,2800,1360,104,1379,100
202209,3142007,MIRABELA,31,MINAS GERAIS,SE,SUDESTE,12441144.7,62983,6661761.07,3527,13172023.15,51362,5945331.58,8458,4234,217,4547,205
202206,4211603,NOVA VENEZA,42,SANTA CATARINA,SU,SUL,20752772.31,56325,62093206.03,9089,21191017.19,41684,60421325.65,46071,5500,610,5147,603
202309,5211909,JATAÍ,52,GOIÁS,CO,CENTRO-OESTE,627951775.53,1604280,407361940.55,140645,596855116.59,1045925,410613451.92,296722,62973,4684,62907,4463
202309,3502002,ANALÂNDIA,35,SÃO PAULO,SE,SUDESTE,9728816.95,46007,4311639.58,3706,9902790.16,28671,4810138.86,8438,2375,180,2302,172
202104,2104107,FORTALEZA DOS NOGUEIRAS,21,MARANHÃO,NE,NORDESTE,4877921.13,12964,623529.95,574,4293817.58,12225,594626.56,677,1792,73,1902,80
202504,3519808,ICÉM,35,SÃO PAULO,SE,SUDESTE,28263840.92,173218,11049778.02,10967,27294064.95,95956,9073095.85,29125,4809,337,4672,326
202105,4307906,FARROUPILHA,43,RIO GRANDE DO SUL,SU,SUL,46301993.23,99354,87474580.29,14475,46795810.34,92113,96076766.21,27024,18560,1913,17474,2151
202503,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,130624413.33,812344,58929978.12,46426,126112841.9,444660,50702086.57,149939,23451,1469,22933,1407
202503,4211603,NOVA VENEZA,42,SANTA CATARINA,SU,SUL,45512400.84,200517,280326771.39,24050,49919828.34,97955,304772915.22,265073,8266,990,7912,970
202205,2403707,FELIPE GUERRA,24,RIO GRANDE DO NORTE,NE,NORDESTE,6035167.92,37743,1116812.27,1058,5619815.31,31681,867896.2,3051,2172,54,2164,50
202208,3119906,CÓRREGO DO BOM JESUS,31,MINAS GERAIS,SE,SUDESTE,4996727.4,15057,1955197.09,1366,5100955.78,13293,1484246.71,2413,1276,95,1259,86
202401,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,53057146.77,303954,46667309.0,29403,51864809.99,164625,47323287.23,92134,10313,814,9909,768
202103,3519808,ICÉM,35,SÃO PAULO,SE,SUDESTE,3197060.54,7860,880794.52,711,3125717.79,8010,664038.81,688,1362,95,1450,102
202104,4211603,NOVA VENEZA,42,SANTA CATARINA,SU,SUL,6621682.67,13482,91684229.52,3390,6635128.6,11758,88981677.68,5583,2648,373,2527,372
202407,2403707,FELIPE GUERRA,24,RIO GRANDE DO NORTE,NE,NORDESTE,17121144.61,135306,1799911.25,2852,15724889.18,87438,1772553.55,11520,3602,100,3455,89
202208,3502002,ANALÂNDIA,35,SÃO PAULO,SE,SUDESTE,7140620.13,23759,5769917.9,2393,7086763.14,19192,6523013.44,4211,1981,157,1879,143
202403,4215075,RIQUEZA,42,SANTA CATARINA,SU,SUL,7080491.72,29968,5222063.76,3782,6835107.2,14985,6041737.38,10285,1909,216,1722,218
202305,4215075,RIQUEZA,42,SANTA CATARINA,SU,SUL,4764811.39,17492,3458968.49,2439,5704587.8,9033,4315363.31,6223,1567,190,1426,191
202311,1303502,PAUINI,13,AMAZONAS,NO,NORTE,10991737.33,101801,3342879.4,2158,9436177.77,63850,2316075.72,4824,4095,98,3779,85
202303,5211909,JATAÍ,52,GOIÁS,CO,CENTRO-OESTE,637084837.3,1254422,305517575.13,119289,617475107.1,954901,340543395.79,249642,58618,4267,59546,4121
202312,4113601,LOBATO,41,PARANÁ,SU,SUL,15432807.4,66546,6150547.03,6014,14639520.67,41115,4662564.19,13614,2492,222,2448,213
202112,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,21960316.95,83588,11406755.29,9108,20328299.4,66130,10495534.33,18584,6215,476,6081,461
202405,4215075,RIQUEZA,42,SANTA CATARINA,SU,SUL,7658338.46,30344,6180759.87,4439,7318526.0,14978,7018972.77,10626,1920,227,1734,221
202203,3502002,ANALÂNDIA,35,SÃO PAULO,SE,SUDESTE,5007752.98,17999,2482132.65,1670,5404292.12,14679,3158783.46,3016,1732,141,1629,128
202101,1700350,ALIANÇA DO TOCANTINS,17,TOCANTINS,NO,NORTE,995749.63,2218,3701345.9,163,1044660.89,2136,3469767.78,141,441,16,546,23
202501,4215075,RIQUEZA,42,SANTA CATARINA,SU,SUL,10791197.12,38358,9475960.95,5933,9923084.0,17150,12043819.03,13726,2110,260,1960,247
202404,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,99437633.51,599068,43619895.2,35713,93321928.12,352228,38221924.07,97832,21769,1289,21354,1248
202310,1303502,PAUINI,13,AMAZONAS,NO,NORTE,10418211.66,90503,2335832.39,1917,8831170.46,59629,1911339.8,4358,3991,95,3699,88
202110,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,16401319.62,61435,7081253.75,6878,16131600.42,51486,7217648.12,12558,5927,415,5535,438
202501,3502002,ANALÂNDIA,35,SÃO PAULO,SE,SUDESTE,14788042.04,74125,9969705.82,6001,14435797.64,39685,12435405.65,16618,2731,227,2648,214
202107,4307906,FARROUPILHA,43,RIO GRANDE DO SUL,SU,SUL,60880693.47,138365,89890216.61,19305,61723801.52,125378,107600121.01,40354,22056,2181,20394,2449
202504,1700350,ALIANÇA DO TOCANTINS,17,TOCANTINS,NO,NORTE,21738469.52,129911,42876434.08,4264,23253431.5,72726,46238163.2,23934,3332,149,3353,140
202402,1303502,PAUINI,13,AMAZONAS,NO,NORTE,11830347.42,112528,3175156.93,1838,9775651.29,68661,2556712.37,4912,4303,97,4004,93
202409,1303502,PAUINI,13,AMAZONAS,NO,NORTE,16449131.85,145696,2526318.55,2962,14221352.07,90714,2384719.5,6953,5100,168,4714,116
202204,3119906,CÓRREGO DO BOM JESUS,31,MINAS GERAIS,SE,SUDESTE,5443744.44,12222,1375434.66,1072,4478007.51,11092,1826417.84,1837,1140,78,1146,77
202105,3119906,CÓRREGO DO BOM JESUS,31,MINAS GERAIS,SE,SUDESTE,3462477.33,4774,854040.74,493,4231806.55,4958,830841.45,714,739,48,759,47
202409,1700350,ALIANÇA DO TOCANTINS,17,TOCANTINS,NO,NORTE,18003130.29,103298,43334662.87,3720,19773284.37,62534,26611170.11,18775,3198,167,3232,140
202203,2202208,CAMPO MAIOR,22,PIAUÍ,NE,NORDESTE,41421963.34,214307,8207728.15,9776,41784744.26,193961,8097436.79,22382,14479,609,16327,592
202407,2917805,JAGUARIPE,29,BAHIA,NE,NORDESTE,27711144.76,255965,4810362.87,4461,27065401.6,161297,4626789.32,12972,7372,171,7297,145
202202,4315057,PORTO MAUÁ,43,RIO GRANDE DO SUL,SU,SUL,944617.41,3609,983647.33,262,921078.84,2328,1381005.01,567,456,30,427,31
202105,4211603,NOVA VENEZA,42,SANTA CATARINA,SU,SUL,7889249.78,16985,80220170.66,3997,7409321.61,14802,76551532.5,8154,3060,415,2855,396
202404,3502002,ANALÂNDIA,35,SÃO PAULO,SE,SUDESTE,12198012.09,59796,8226488.88,4448,12581940.29,33867,7362746.72,11903,2573,199,2508,189
202308,4211603,NOVA VENEZA,42,SANTA CATARINA,SU,SUL,29384033.46,122681,101800227.55,15260,33856753.1,70520,104311706.16,120581,6926,765,6651,760
202408,3204351,RIO BANANAL,32,ESPÍRITO SANTO,SE,SUDESTE,80139509.33,291620,110719977.2,10502,68561696.11,154800,120062066.44,76340,10279,577,9503,529
202412,4112751,JESUÍTAS,41,PARANÁ,SU,SUL,31023676.17,125708,15637229.65,11250,25368822.1,64422,18064237.39,35451,4837,375,4529,388
202212,3161700,SÃO GONÇALO DO ABAETÉ,31,MINAS GERAIS,SE,SUDESTE,8140871.51,37589,3047727.79,3056,8133391.57,26661,4174594.32,8959,2284,175,2311,168
202311,4215075,RIQUEZA,42,SANTA CATARINA,SU,SUL,6324921.09,24072,3792142.0,3022,6122210.27,12280,4620125.79,8476,1752,210,1558,208
202310,5003256,COSTA RICA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,95522569.57,381505,75325172.37,37940,89829059.11,220233,91637382.64,114754,15766,1230,15286,1239
202408,2403707,FELIPE GUERRA,24,RIO GRANDE DO NORTE,NE,NORDESTE,18042453.95,141815,1853671.68,3530,16966066.43,91045,2076323.38,12400,3649,106,3494,89
202110,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,28012427.8,111678,12094499.65,8559,27777586.57,93238,13867404.82,18100,12130,702,11425,721
202501,1300607,BENJAMIN CONSTANT,13,AMAZONAS,NO,NORTE,47198600.85,313609,17928095.15,8790,45760808.25,197749,9591975.97,18450,11350,305,11303,291
202205,4113601,LOBATO,41,PARANÁ,SU,SUL,7711386.7,24792,3420551.38,2571,8465655.46,22028,2513518.86,4507,1870,172,1801,150
202308,2701506,CAMPO GRANDE,27,ALAGOAS,NE,NORDESTE,17414324.73,91818,2046221.77,1561,16756970.01,62168,2559830.46,3869,3733,64,3729,57
202403,1303502,PAUINI,13,AMAZONAS,NO,NORTE,13159516.91,127550,5587480.46,2068,11209389.55,80313,4872833.47,6045,4554,102,4196,94
202407,2515005,SÃO MIGUEL DE TAIPU,25,PARAÍBA,NE,NORDESTE,11566117.55,105066,5026623.05,2238,11168348.6,68536,2899220.58,7182,3293,74,3211,69
202409,4211603,NOVA VENEZA,42,SANTA CATARINA,SU,SUL,42569510.3,175049,231875489.1,21157,42441525.7,91699,227219565.97,196840,7937,962,7549,894
202307,2104107,FORTALEZA DOS NOGUEIRAS,21,MARANHÃO,NE,NORDESTE,34209196.12,223077,6850477.83,8861,32573994.22,138942,7192193.78,22829,6997,200,6860,195
202109,1700350,ALIANÇA DO TOCANTINS,17,TOCANTINS,NO,NORTE,4205037.2,16292,2817471.67,516,3854621.35,14224,2476690.5,1026,1643,51,1687,56
202205,3161700,SÃO GONÇALO DO ABAETÉ,31,MINAS GERAIS,SE,SUDESTE,6039084.5,24206,2709229.05,2265,5832164.61,18493,3749574.61,4572,1889,143,1923,146
202503,3109808,CACHOEIRA DOURADA,31,MINAS GERAIS,SE,SUDESTE,8897861.06,56786,9385472.83,2830,8359775.25,31509,7558662.33,7807,1442,78,1402,72
202504,4315057,PORTO MAUÁ,43,RIO GRANDE DO SUL,SU,SUL,4452158.1,20162,6653602.12,1605,3878189.33,10135,3787462.28,5807,1015,81,892,88
