AnoMes,PAG_PFPJ,REC_PFPJ,PAG_REGIAO,REC_REGIAO,PAG_IDADE,REC_IDADE,FORMAINICIACAO,NATUREZA,FINALIDADE,VALOR,QUANTIDADE
202312,PF,PJ,SUDESTE,Nao informado,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix,45326.01,49
202311,PF,PF,Nao informado,SUL,até 19 anos,até 19 anos,MANU,P2P,Pix,2162.95,75
202411,PF,PF,NORDESTE,NORDESTE,mais de 60 anos,entre 30 e 39 anos,QRDN,P2P,Pix,12875825.98,276965
202412,PF,PJ,CENTRO-OESTE,NORDESTE,entre 50 e 59 anos,Nao se aplica,QRES,P2G,Pix,3879.46,62
202306,PJ,PF,NORTE,Nao informado,Nao se aplica,entre 40 e 49 anos,QRDN,B2P,Pix,282.0,9
202508,PF,PF,SUL,CENTRO-OESTE,entre 50 e 59 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,12356.52,83
202506,PF,PF,NORDESTE,NORTE,entre 20 e 29 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,132200.2,382
202401,PF,PJ,Nao informado,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,DICT,P2B,Pix,1821631.99,1517
202408,PF,PF,SUL,NORTE,entre 40 e 49 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,24482.05,33
202505,PF,PF,SUDESTE,CENTRO-OESTE,entre 30 e 39 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,186369.07,353
202406,PF,PF,NORTE,NORDESTE,até 19 anos,entre 50 e 59 anos,QRES,P2P,Pix,179821.3,11512
202408,PF,PF,CENTRO-OESTE,SUL,entre 40 e 49 anos,até 19 anos,QRES,P2P,Pix,33008.84,613
202505,PF,PF,NORDESTE,Nao informado,entre 20 e 29 anos,entre 40 e 49 anos,QRDN,P2P,Pix,24263.25,1018
202403,PF,PF,SUDESTE,NORDESTE,entre 50 e 59 anos,entre 30 e 39 anos,QRDN,P2P,Pix,1298729.78,37800
202312,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,entre 50 e 59 anos,DICT,P2P,Pix,56849179.3,191936
202506,PF,PJ,Nao informado,Nao informado,entre 40 e 49 anos,Nao se aplica,QRES,P2B,Pix,56280.65,774
202401,PF,PF,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,até 19 anos,MANU,P2P,Pix,846492.17,11739
202503,PF,PF,CENTRO-OESTE,Nao informado,entre 20 e 29 anos,Nao informado,DICT,P2P,Pix,49492.09,68
202401,PF,PJ,NORDESTE,NORTE,entre 50 e 59 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,31639.05,23
202309,PJ,PF,NORTE,SUDESTE,Nao se aplica,mais de 60 anos,MANU,B2P,Pix,28063122.97,1516
202309,PF,PF,CENTRO-OESTE,NORTE,entre 40 e 49 anos,entre 40 e 49 anos,MANU,P2P,Pix,10242150.12,21086
202304,PF,PJ,CENTRO-OESTE,SUL,entre 40 e 49 anos,Nao se aplica,QRDN,P2G,Pix,768723.99,1804
202308,PF,PJ,NORTE,SUL,mais de 60 anos,Nao se aplica,QRES,P2G,Pix,1630.67,6
202406,PJ,PJ,NORDESTE,SUL,Nao se aplica,Nao se aplica,MANU,B2G,Pix,226047.5,12
202403,PJ,PF,SUDESTE,Nao informado,Nao se aplica,entre 20 e 29 anos,DICT,B2P,Pix,7886168.44,15891
202504,PF,PF,Nao informado,CENTRO-OESTE,entre 30 e 39 anos,até 19 anos,DICT,P2P,Pix,116701.39,590
202505,PF,PF,NORTE,CENTRO-OESTE,entre 30 e 39 anos,entre 20 e 29 anos,MANU,P2P,Pix,7023766.22,46885
202407,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,35932.29,145
202310,PF,PF,NORDESTE,NORTE,entre 50 e 59 anos,entre 50 e 59 anos,QRDN,P2P,Pix,65620.08,1991
202305,PJ,PF,NORDESTE,NORTE,Nao se aplica,entre 30 e 39 anos,DICT,G2P,Pix,41543.25,25
202408,PJ,PF,SUL,NORDESTE,Nao se aplica,até 19 anos,MANU,B2P,Pix,7361230.06,41954
202402,PF,PF,CENTRO-OESTE,SUL,mais de 60 anos,entre 20 e 29 anos,MANU,P2P,Pix,842192.2,1602
202408,PF,PF,Nao informado,CENTRO-OESTE,mais de 60 anos,mais de 60 anos,MANU,P2P,Pix,104824.33,139
202310,PF,PJ,SUDESTE,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,QRES,P2B,Pix Saque,400.0,2
202307,PF,PF,Nao informado,SUL,entre 30 e 39 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,1150.69,15
202408,PF,PJ,NORTE,NORDESTE,até 19 anos,Nao se aplica,DICT,P2B,Pix,2778073.02,10495
202405,PF,PF,SUL,SUL,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,32581688.95,378380
202411,PF,PF,SUL,Nao informado,entre 50 e 59 anos,até 19 anos,MANU,P2P,Pix,3019.23,55
202305,PF,PF,SUL,CENTRO-OESTE,entre 40 e 49 anos,até 19 anos,MANU,P2P,Pix,235808.76,1931
202305,PF,PF,NORDESTE,CENTRO-OESTE,até 19 anos,mais de 60 anos,QRDN,P2P,Pix,13262.52,861
202502,PF,PF,NORDESTE,NORDESTE,Nao informado,entre 50 e 59 anos,DICT,P2P,Pix,4739.0,28
202505,PF,PF,Nao informado,SUL,entre 50 e 59 anos,até 19 anos,QRES,P2P,Pix,1484.27,24
202410,PF,PJ,NORTE,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2G,Pix,25345362.51,90888
202503,PJ,PF,SUDESTE,CENTRO-OESTE,Nao se aplica,entre 40 e 49 anos,MANU,B2P,Pix,855330389.48,831900
202402,PJ,PF,SUDESTE,CENTRO-OESTE,Nao se aplica,mais de 60 anos,QRES,B2P,Pix,240942.14,1156
202407,PF,PF,NORTE,NORTE,mais de 60 anos,entre 30 e 39 anos,MANU,P2P,Pix,68771377.07,341572
202312,PF,PJ,SUDESTE,SUDESTE,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix,1547840790.44,12910302
202409,PF,PJ,SUDESTE,NORDESTE,entre 50 e 59 anos,Nao se aplica,DICT,P2G,Pix,89657.82,47
202508,PF,PF,SUL,SUL,entre 50 e 59 anos,entre 20 e 29 anos,DICT,P2P,Pix,1140193319.02,3885312
202502,PF,PF,SUDESTE,SUDESTE,entre 20 e 29 anos,Nao informado,MANU,P2P,Pix,516.0,8
202501,PF,PJ,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,Nao se aplica,MANU,P2G,Pix,35.0,2
202506,PF,PJ,SUL,SUDESTE,até 19 anos,Nao se aplica,QRDN,P2G,Pix,33020.57,165
202307,PF,PF,SUDESTE,NORDESTE,até 19 anos,entre 40 e 49 anos,INIC,P2P,Pix,6.97,1
202409,PF,PF,CENTRO-OESTE,Nao informado,entre 40 e 49 anos,entre 30 e 39 anos,MANU,P2P,Pix,357688.47,1572
202409,PJ,PF,SUL,SUL,Nao se aplica,mais de 60 anos,QRES,G2P,Pix,830.0,2
202504,PF,PJ,NORDESTE,SUDESTE,entre 40 e 49 anos,Nao se aplica,QRES,P2B,Pix,560068644.27,3487184
202407,PF,PF,NORDESTE,SUL,entre 30 e 39 anos,até 19 anos,QRDN,P2P,Pix,28007.64,591
202408,PF,PF,CENTRO-OESTE,Nao informado,até 19 anos,entre 40 e 49 anos,QRES,P2P,Pix,5955.93,186
202403,PJ,PJ,Nao informado,NORDESTE,Nao se aplica,Nao se aplica,QRDN,B2B,Pix Saque,1000.0,2
202308,PF,PF,CENTRO-OESTE,CENTRO-OESTE,mais de 60 anos,entre 50 e 59 anos,QRES,P2P,Pix,2838729.08,27413
202508,PF,PF,NORTE,NORTE,entre 20 e 29 anos,entre 20 e 29 anos,INIC,P2P,Pix,4623112.01,13279
202311,PF,PF,Nao informado,SUL,entre 40 e 49 anos,entre 30 e 39 anos,DICT,P2P,Pix,2714996.83,4873
202411,PF,PJ,SUDESTE,NORDESTE,até 19 anos,Nao se aplica,QRDN,P2G,Pix,61438.63,487
202502,PF,PF,NORDESTE,SUL,entre 50 e 59 anos,entre 40 e 49 anos,MANU,P2P,Pix,2554529.47,7638
202309,PF,PF,Nao informado,SUDESTE,entre 20 e 29 anos,entre 50 e 59 anos,MANU,P2P,Pix,313102.63,493
202309,PF,PF,NORTE,SUL,entre 20 e 29 anos,entre 40 e 49 anos,DICT,P2P,Pix,16408845.31,130842
202411,PF,PF,NORDESTE,CENTRO-OESTE,até 19 anos,mais de 60 anos,DICT,P2P,Pix,1128578.92,14443
202508,PF,PF,SUDESTE,SUDESTE,entre 50 e 59 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,27863270.38,36663
202308,PF,PJ,NORDESTE,Nao informado,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix,498333.32,12999
202506,PJ,PJ,NORTE,NORTE,Nao se aplica,Nao se aplica,QRES,B2G,Pix,863926.55,1477
202310,PF,PF,CENTRO-OESTE,NORTE,mais de 60 anos,entre 50 e 59 anos,QRES,P2P,Pix,66100.7,774
202304,PF,PJ,SUDESTE,NORTE,até 19 anos,Nao se aplica,DICT,P2B,Pix,929823.24,3638
202403,PJ,PJ,NORTE,SUDESTE,Nao se aplica,Nao se aplica,DICT,B2B,Pix,1060345746.8,120111
202404,PF,PF,NORTE,SUDESTE,até 19 anos,entre 50 e 59 anos,DICT,P2P,Pix,846794.11,13087
202506,PF,PF,NORDESTE,NORTE,entre 30 e 39 anos,Nao informado,MANU,P2P,Pix,75.0,2
202506,PF,PJ,NORDESTE,SUL,entre 20 e 29 anos,Nao se aplica,APDN,P2B,Pix,30.0,1
202305,PF,PF,SUDESTE,Nao informado,entre 20 e 29 anos,entre 30 e 39 anos,DICT,P2P,Pix,2630120.73,7484
202508,PF,PF,SUL,NORDESTE,entre 50 e 59 anos,entre 40 e 49 anos,MANU,P2P,Pix,2730441.02,10442
202410,PF,PF,SUL,NORTE,entre 50 e 59 anos,entre 40 e 49 anos,QRDN,P2P,Pix,82761.6,2111
202508,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 50 e 59 anos,entre 40 e 49 anos,DICT,P2P,Pix,1404967895.77,3132653
202408,PF,PF,SUL,NORTE,entre 40 e 49 anos,entre 30 e 39 anos,QRDN,P2P,Pix,194857.89,5039
202408,PJ,PJ,SUDESTE,Nao informado,Nao se aplica,Nao se aplica,QRDN,B2B,Pix,49260.34,146
202508,PF,PF,SUL,Nao informado,entre 20 e 29 anos,entre 20 e 29 anos,MANU,P2P,Pix,385909.96,2269
202307,PJ,PJ,NORDESTE,SUDESTE,Nao se aplica,Nao se aplica,Nao disponivel,B2B,Nao disponivel,2697862.75,14903
202412,PF,PF,NORTE,SUL,mais de 60 anos,mais de 60 anos,QRDN,P2P,Pix,24928.05,373
202402,PF,PF,NORDESTE,NORTE,entre 40 e 49 anos,entre 40 e 49 anos,DICT,P2P,Pix,51068483.78,198951
202504,PF,PF,NORDESTE,NORDESTE,Nao informado,entre 20 e 29 anos,QRDN,P2P,Pix,41.96,3
202312,PJ,PJ,SUL,SUL,Nao se aplica,Nao se aplica,MANU,G2G,Pix,2173495760.07,2742
202405,PF,PF,NORTE,CENTRO-OESTE,entre 50 e 59 anos,entre 30 e 39 anos,MANU,P2P,Pix,2680543.89,15189
202402,PF,PJ,NORDESTE,SUL,entre 20 e 29 anos,Nao se aplica,DICT,P2B,Pix Saque,14.0,1
202310,PF,PF,CENTRO-OESTE,NORDESTE,mais de 60 anos,até 19 anos,DICT,P2P,Pix,1737935.39,10240
202404,PF,PJ,Nao informado,SUL,mais de 60 anos,Nao se aplica,QRES,P2B,Pix,1887822.19,835
202402,PF,PF,SUL,CENTRO-OESTE,entre 30 e 39 anos,mais de 60 anos,MANU,P2P,Pix,3769420.06,3851
202408,PF,PJ,CENTRO-OESTE,NORDESTE,Nao informado,Nao se aplica,QRDN,P2B,Pix,125.0,4
202502,PF,PF,SUL,NORDESTE,mais de 60 anos,entre 30 e 39 anos,DICT,P2P,Pix,16911167.23,49368
202309,PJ,PF,NORTE,NORTE,Nao se aplica,mais de 60 anos,Nao disponivel,B2P,Nao disponivel,864537.34,2266
202506,PF,PJ,SUDESTE,SUL,entre 50 e 59 anos,Nao se aplica,QRES,P2B,Pix Saque,36.4,1
202407,PJ,PJ,SUL,SUDESTE,Nao se aplica,Nao se aplica,QRDN,G2G,Pix,4145.7,11
202402,PF,PF,NORTE,SUDESTE,mais de 60 anos,entre 50 e 59 anos,QRES,P2P,Pix,127523.53,1374
202304,PF,PJ,SUDESTE,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix Troco,2974.47,4
202505,PF,PJ,NORTE,SUL,entre 30 e 39 anos,Nao se aplica,QRDN,P2G,Pix,854347.99,2550
202410,PF,PF,NORTE,SUL,entre 50 e 59 anos,entre 30 e 39 anos,QRES,P2P,Pix,228877.83,4108
202412,PF,PJ,SUL,SUL,até 19 anos,Nao se aplica,INIC,P2B,Pix,503.02,4
202501,PJ,PF,Nao informado,CENTRO-OESTE,Nao se aplica,entre 40 e 49 anos,Nao disponivel,B2P,Nao disponivel,355.95,6
202406,PF,PF,SUDESTE,SUL,mais de 60 anos,entre 20 e 29 anos,QRDN,P2P,Pix,56464.51,1106
202505,PF,PF,NORTE,SUDESTE,entre 20 e 29 anos,entre 50 e 59 anos,QRES,P2P,Pix,1148187.99,30131
202504,PF,PF,SUL,NORDESTE,entre 30 e 39 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,97585.93,414
202404,PF,PF,Nao informado,SUDESTE,até 19 anos,até 19 anos,MANU,P2P,Pix,2894.63,99
202410,PF,PJ,NORDESTE,SUL,entre 40 e 49 anos,Nao se aplica,QRES,P2B,Pix Saque,2426.5,19
202407,PF,PF,NORDESTE,CENTRO-OESTE,mais de 60 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,21905.09,82
202307,PF,PJ,Nao informado,NORTE,Nao informado,Nao se aplica,QRDN,P2B,Pix,332.54,7
202304,PF,PF,SUL,NORDESTE,entre 50 e 59 anos,Nao informado,DICT,P2P,Pix,100.0,1
202502,PF,PJ,NORDESTE,NORDESTE,mais de 60 anos,Nao se aplica,MANU,P2G,Pix,65988.84,97
202310,PF,PJ,NORDESTE,SUDESTE,entre 40 e 49 anos,Nao se aplica,QRES,P2B,Pix,347202070.94,2912523
202505,PF,PF,NORTE,NORTE,entre 40 e 49 anos,entre 40 e 49 anos,DICT,P2P,Pix,5733407492.01,16026990
202507,PF,PF,NORTE,Nao informado,mais de 60 anos,entre 50 e 59 anos,QRDN,P2P,Pix,389.0,6
202503,PF,PJ,SUL,SUDESTE,até 19 anos,Nao se aplica,QRES,P2G,Pix,942.58,23
202403,PF,PJ,NORDESTE,SUDESTE,entre 40 e 49 anos,Nao se aplica,MANU,P2G,Pix,12860.46,43
202402,PF,PF,Nao informado,SUL,mais de 60 anos,entre 40 e 49 anos,QRDN,P2P,Pix,680.28,19
202312,PF,PJ,Nao informado,NORTE,mais de 60 anos,Nao se aplica,QRES,P2B,Pix,24851.03,162
202408,PF,PF,NORTE,SUL,mais de 60 anos,entre 30 e 39 anos,QRES,P2P,Pix,105888.36,1146
202504,PF,PF,NORTE,SUDESTE,entre 30 e 39 anos,entre 20 e 29 anos,DICT,P2P,Pix,37612922.3,228417
202405,PF,PF,SUDESTE,Nao informado,entre 40 e 49 anos,entre 20 e 29 anos,MANU,P2P,Pix,269208.76,1989
202403,PF,PF,SUDESTE,NORDESTE,entre 20 e 29 anos,entre 50 e 59 anos,QRES,P2P,Pix,2657436.07,89377
202312,PF,PF,SUL,SUL,entre 30 e 39 anos,mais de 60 anos,MANU,P2P,Pix,243099958.2,549154
202409,PJ,PJ,SUL,CENTRO-OESTE,Nao se aplica,Nao se aplica,Nao disponivel,B2B,Nao disponivel,9055734.64,9426
202306,PF,PF,NORDESTE,SUL,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,62724.45,2138
202310,PF,PJ,SUDESTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix Saque,55.64,2
202410,PF,PF,SUDESTE,NORDESTE,mais de 60 anos,até 19 anos,MANU,P2P,Pix,808371.63,7490
202310,PF,PJ,NORTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,DICT,P2G,Pix,5239.04,37
202402,PF,PF,NORTE,CENTRO-OESTE,entre 20 e 29 anos,até 19 anos,MANU,P2P,Pix,679507.73,9357
202309,PF,PF,SUDESTE,Nao informado,entre 50 e 59 anos,entre 50 e 59 anos,DICT,P2P,Pix,3176384.05,3356
202410,PF,PF,SUDESTE,NORDESTE,entre 30 e 39 anos,entre 20 e 29 anos,DICT,P2P,Pix,325563833.94,1913799
202309,PF,PF,SUDESTE,SUL,entre 30 e 39 anos,mais de 60 anos,MANU,P2P,Pix,13142431.61,17206
202412,PF,PF,Nao informado,SUDESTE,entre 50 e 59 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,535.0,5
202312,PF,PF,CENTRO-OESTE,SUL,até 19 anos,entre 30 e 39 anos,QRES,P2P,Pix,87118.25,3590
202412,PF,PF,SUDESTE,NORTE,mais de 60 anos,até 19 anos,MANU,P2P,Pix,212743.3,1298
202504,PF,PF,Nao informado,SUDESTE,mais de 60 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,2443.0,8
202502,PJ,PF,SUDESTE,SUL,Nao se aplica,até 19 anos,MANU,G2P,Pix,1354.81,4
202402,PF,PF,NORDESTE,SUL,entre 50 e 59 anos,entre 20 e 29 anos,MANU,P2P,Pix,922346.25,6165
202307,PF,PJ,NORDESTE,CENTRO-OESTE,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix,4557200.15,26569
202504,PF,PF,Nao informado,SUL,entre 50 e 59 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,450.0,2
202408,PF,PF,NORDESTE,NORDESTE,até 19 anos,entre 50 e 59 anos,QRDN,P2P,Pix,7427510.41,533596
202411,PF,PF,NORTE,NORTE,entre 50 e 59 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,630774.51,3417
202505,PF,PF,SUDESTE,SUDESTE,mais de 60 anos,entre 30 e 39 anos,QRDN,P2P,Pix,15144707.4,337750
202505,PF,PJ,SUL,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,138927.27,231
202502,PF,PF,NORTE,NORTE,mais de 60 anos,entre 30 e 39 anos,QRDN,P2P,Pix,4109539.73,103260
202401,PF,PJ,CENTRO-OESTE,SUL,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix Saque,63606.58,279
202401,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,entre 20 e 29 anos,MANU,P2P,Pix,8935569.76,54038
202508,PF,PF,SUDESTE,Nao informado,até 19 anos,até 19 anos,QRES,P2P,Pix,1349.24,54
202304,PF,PF,SUL,CENTRO-OESTE,entre 50 e 59 anos,até 19 anos,MANU,P2P,Pix,84817.47,642
202404,PJ,PF,NORTE,SUDESTE,Nao se aplica,entre 50 e 59 anos,MANU,B2P,Pix,17376798.62,1974
202310,PF,PJ,NORDESTE,NORTE,até 19 anos,Nao se aplica,QRDN,P2B,Pix Saque,2422.72,32
202405,PF,PJ,SUDESTE,NORTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix Saque,15988.71,58
202409,PF,PF,Nao informado,NORDESTE,entre 50 e 59 anos,entre 40 e 49 anos,DICT,P2P,Pix,1902418.15,3821
202402,PF,PJ,NORTE,SUL,entre 20 e 29 anos,Nao se aplica,MANU,P2B,Pix,3694340.55,16591
202411,PF,PF,NORTE,Nao informado,entre 40 e 49 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,446.02,5
202409,PF,PF,CENTRO-OESTE,NORDESTE,entre 40 e 49 anos,mais de 60 anos,QRES,P2P,Pix,723007.43,15908
202310,PF,PF,CENTRO-OESTE,CENTRO-OESTE,até 19 anos,mais de 60 anos,QRES,P2P,Pix,962279.41,50112
202506,PJ,PF,Nao informado,Nao informado,Nao se aplica,entre 20 e 29 anos,DICT,B2P,Pix,842283.95,2672
202503,PF,PF,Nao informado,NORDESTE,entre 20 e 29 anos,entre 40 e 49 anos,QRES,P2P,Pix,67361.01,2255
202407,PF,PF,Nao informado,CENTRO-OESTE,entre 20 e 29 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,597.68,6
202403,PF,PF,NORDESTE,NORTE,até 19 anos,entre 30 e 39 anos,DICT,P2P,Pix,3501082.99,45977
202506,PF,PF,NORTE,Nao informado,até 19 anos,entre 40 e 49 anos,DICT,P2P,Pix,167866.0,1468
202402,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 20 e 29 anos,entre 30 e 39 anos,QRES,P2P,Pix,27600017.74,683300
202503,PF,PJ,SUDESTE,NORDESTE,mais de 60 anos,Nao se aplica,MANU,P2B,Pix,70544476.28,24722
202307,PF,PF,SUL,SUL,entre 30 e 39 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,1628463.7,3687
202409,PJ,PJ,NORTE,Nao informado,Nao se aplica,Nao se aplica,DICT,B2B,Pix,2039809.13,31
202310,PJ,PJ,CENTRO-OESTE,SUDESTE,Nao se aplica,Nao se aplica,QRDN,B2B,Pix Saque,32303.96,96
202309,PF,PJ,NORTE,SUDESTE,entre 20 e 29 anos,Nao se aplica,MANU,P2B,Pix,14877249.82,36641
202307,PF,PF,NORTE,SUDESTE,entre 30 e 39 anos,entre 50 e 59 anos,INIC,P2P,Pix,31.8,2
202412,PF,PF,SUDESTE,NORTE,até 19 anos,entre 40 e 49 anos,QRES,P2P,Pix,158908.51,6209
202503,PF,PF,NORDESTE,SUDESTE,entre 50 e 59 anos,entre 20 e 29 anos,QRDN,P2P,Pix,665815.62,19704
202507,PF,PJ,NORDESTE,SUDESTE,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix,509419136.33,4294784
202503,PJ,PF,NORDESTE,NORDESTE,Nao se aplica,mais de 60 anos,Nao disponivel,G2P,Nao disponivel,50000.0,1
202405,PF,PJ,Nao informado,SUDESTE,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix,1237133.04,8936
202401,PF,PF,NORDESTE,NORDESTE,mais de 60 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,1218995.29,4063
202401,PF,PF,SUDESTE,SUDESTE,entre 30 e 39 anos,entre 20 e 29 anos,DICT,P2P,Pix,3825741598.9,22132888
202307,PF,PF,SUDESTE,NORDESTE,entre 20 e 29 anos,entre 50 e 59 anos,DICT,P2P,Pix,47134544.1,313314
202410,PF,PF,SUDESTE,Nao informado,entre 30 e 39 anos,entre 20 e 29 anos,DICT,P2P,Pix,2735076.42,8840
202306,PJ,PJ,NORTE,SUDESTE,Nao se aplica,Nao se aplica,Nao disponivel,B2B,Nao disponivel,596410.18,214
202405,PF,PJ,SUL,NORDESTE,entre 20 e 29 anos,Nao se aplica,MANU,P2G,Pix,149.37,1
202502,PF,PJ,Nao informado,SUDESTE,entre 50 e 59 anos,Nao se aplica,QRES,P2G,Pix,11253.0,22
202405,PF,PF,CENTRO-OESTE,CENTRO-OESTE,Nao informado,até 19 anos,DICT,P2P,Pix,575.0,4
202312,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,MANU,P2G,Pix,239076.8,201
202310,PF,PF,Nao informado,Nao informado,entre 50 e 59 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,17267.0,11
202305,PJ,PF,CENTRO-OESTE,NORTE,Nao se aplica,entre 20 e 29 anos,QRES,B2P,Pix,257616.08,1343
202408,PF,PJ,CENTRO-OESTE,SUL,entre 40 e 49 anos,Nao se aplica,QRES,P2G,Pix,4451.68,47
202404,PF,PF,Nao informado,SUL,Nao informado,entre 40 e 49 anos,DICT,P2P,Pix,5127.23,7
202411,PF,PJ,SUDESTE,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix Saque,129786.45,449
202306,PF,PF,SUDESTE,CENTRO-OESTE,entre 20 e 29 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,109204.07,331
202503,PF,PF,SUDESTE,NORTE,Nao informado,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,120.8,2
202501,PF,PF,NORTE,SUDESTE,entre 40 e 49 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,6539.8,667
202307,PF,PF,NORTE,SUL,entre 20 e 29 anos,Nao informado,DICT,P2P,Pix,660.0,9
202311,PF,PF,NORTE,SUDESTE,até 19 anos,entre 40 e 49 anos,QRES,P2P,Pix,214397.13,11012
202305,PF,PF,SUDESTE,CENTRO-OESTE,entre 50 e 59 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,30649.44,67
202404,PF,PF,CENTRO-OESTE,SUL,entre 20 e 29 anos,entre 40 e 49 anos,DICT,P2P,Pix,18180388.6,62862
202408,PF,PF,NORTE,CENTRO-OESTE,entre 20 e 29 anos,entre 50 e 59 anos,QRES,P2P,Pix,1149566.77,39088
202503,PF,PF,NORTE,NORDESTE,entre 40 e 49 anos,entre 50 e 59 anos,QRES,P2P,Pix,1532187.62,39796
202503,PF,PF,SUL,Nao informado,até 19 anos,entre 50 e 59 anos,DICT,P2P,Pix,97901.57,375
202305,PF,PF,SUL,NORTE,entre 50 e 59 anos,entre 40 e 49 anos,DICT,P2P,Pix,9425245.52,27829
202507,PJ,PF,NORDESTE,SUL,Nao se aplica,entre 30 e 39 anos,DICT,G2P,Pix,400953.23,76
202304,PF,PF,Nao informado,NORTE,entre 30 e 39 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,4321.82,26
202401,PF,PF,SUDESTE,NORDESTE,entre 30 e 39 anos,entre 40 e 49 anos,INIC,P2P,Pix,664.0,2
202312,PF,PF,NORTE,SUDESTE,entre 50 e 59 anos,entre 50 e 59 anos,DICT,P2P,Pix,19847803.81,51602
202501,PF,PF,CENTRO-OESTE,NORDESTE,entre 50 e 59 anos,mais de 60 anos,QRDN,P2P,Pix,273197.7,5360
202507,PJ,PJ,CENTRO-OESTE,SUDESTE,Nao se aplica,Nao se aplica,MANU,B2B,Pix,6500547834.96,126921
202506,PF,PF,NORTE,NORTE,até 19 anos,entre 40 e 49 anos,QRES,P2P,Pix,13492546.44,736895
202404,PF,PF,Nao informado,Nao informado,até 19 anos,até 19 anos,DICT,P2P,Pix,271072.16,2148
202508,PF,PF,NORDESTE,SUL,até 19 anos,até 19 anos,MANU,P2P,Pix,354393.19,9897
202307,PF,PF,SUDESTE,SUL,entre 30 e 39 anos,entre 40 e 49 anos,MANU,P2P,Pix,13320984.02,52795
202502,PF,PF,SUL,Nao informado,entre 20 e 29 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,91.0,5
202312,PF,PF,SUDESTE,Nao informado,até 19 anos,Nao informado,DICT,P2P,Pix,1078.71,17
202504,PF,PF,NORDESTE,NORDESTE,entre 30 e 39 anos,mais de 60 anos,MANU,P2P,Pix,390608173.44,1589149
202408,PF,PF,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,entre 50 e 59 anos,QRES,P2P,Pix,1005789.48,33673
202309,PF,PJ,CENTRO-OESTE,SUDESTE,entre 20 e 29 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,530487.59,628
